T(K)	FeO	Fe2O3	Na2O	MgO	Al2O3	SiO2	K2O	CaO	TiO2	Cr2O3	MnO	P2O5	Na-Mg	Na-Al	Na-Si	Na-K	Na-Ca	Na-Ti	Mg-Al	Mg-Si	Mg-K	Mg-Ca	Mg-Ti	Al-Si	Al-K	Al-Ca	Al-Ti	Si-K	Si-Ca	Si-Ti	K-Ca	K-Ti	Ca-Ti	LNGAMMA
1774.15	0.010115088	0.007554236	0	0.200741158	0.096685101	0.444546607	0	0.240357809	0	0	0	0	0.089238801	0.042981034	0.197621686	0	0.106850248	0	0	0	0	0	0	0.106850248	0	0.057771876	0	0	0	0	0	0	0	-0.607518576
1774.15	0.037856194	0.039853419	0	0.187467527	0.091262562	0.418483079	0	0.225077219	0	0	0	0	0.078451988	0.038191838	0.175128087	0	0.094191008	0	0	0	0	0	0	0.094191008	0	0.050659755	0	0	0	0	0	0	0	-0.950851903
1774.15	0.018291549	0.017363838	0	0.298727927	0.075122946	0.401695439	0	0.1887983	0	0	0	0	0.119997646	0.030176545	0.161359226	0	0.075839416	0	0	0	0	0	0	0.075839416	0	0.035644798	0	0	0	0	0	0	0	-0.847388921
1774.15	0.016475714	0.016158965	0	0.383537135	0.059718669	0.375489876	0	0.148619641	0	0	0	0	0.144014312	0.022423756	0.140992647	0	0.055805171	0	0	0	0	0	0	0.055805171	0	0.022087798	0	0	0	0	0	0	0	-0.880025851
1823.15	0.022789926	0.01835307	0	0.19474885	0.093361669	0.436543137	0	0.234203347	0	0	0	0	0.085016274	0.040756396	0.190569911	0	0.102239864	0	0	0	0	0	0	0.102239864	0	0.054851208	0	0	0	0	0	0	0	-1.026871236
1823.15	0.011234775	0.00828936	0	0.197850796	0.096300722	0.446332264	0	0.239992082	0	0	0	0	0.088307194	0.042982119	0.19921249	0	0.107116209	0	0	0	0	0	0	0.107116209	0	0.057596199	0	0	0	0	0	0	0	-0.939351858
1823.15	0.041712783	0.037720549	0	0.187231392	0.091269908	0.417549025	0	0.224516342	0	0	0	0	0.078178285	0.038109661	0.174347189	0	0.09374658	0	0	0	0	0	0	0.09374658	0	0.050407588	0	0	0	0	0	0	0	-1.142790338
1823.15	0.019655365	0.015563475	0	0.296471571	0.07556513	0.403312782	0	0.189431677	0	0	0	0	0.119570774	0.030476383	0.1626612	0	0.076400217	0	0	0	0	0	0	0.076400217	0	0.03588436	0	0	0	0	0	0	0	-1.009969425
1823.15	0.018437181	0.015262481	0	0.384989053	0.059272705	0.373082047	0	0.148956534	0	0	0	0	0.143632504	0.022113582	0.139190214	0	0.055573009	0	0	0	0	0	0	0.055573009	0	0.022188049	0	0	0	0	0	0	0	-1.054421188
1774.15	0.019117251	0.017373591	0	0.198160186	0.094462433	0.438171611	0	0.232714928	0	0	0	0	0.086828168	0.041390756	0.19199436	0	0.101969075	0	0	0	0	0	0	0.101969075	0	0.054156238	0	0	0	0	0	0	0	-0.803798485
1774.15	0.017250849	0.017617697	0	0.29473901	0.082807094	0.383709797	0	0.203875553	0	0	0	0	0.113094246	0.031773893	0.147233208	0	0.078229047	0	0	0	0	0	0	0.078229047	0	0.041565241	0	0	0	0	0	0	0	-0.920480805
1774.15	0.014077275	0.017606627	0	0.374307486	0.073619245	0.339726921	0	0.180662446	0	0	0	0	0.12716233	0.02501044	0.115414381	0	0.061375897	0	0	0	0	0	0	0.061375897	0	0.03263892	0	0	0	0	0	0	0	-1.123151902
1774.15	0.025562774	0.016905892	0	0.111670463	0.052934865	0.663506497	0	0.129419509	0	0	0	0	0.074094077	0.035122627	0.440240872	0	0.085870685	0	0	0	0	0	0	0.085870685	0	0.016749409	0	0	0	0	0	0	0	-0.485963375
1774.15	0.025125265	0.015712245	0	0.261010302	0.043443347	0.548883649	0	0.105825192	0	0	0	0	0.143264287	0.023845343	0.30127326	0	0.058085718	0	0	0	0	0	0	0.058085718	0	0.011198971	0	0	0	0	0	0	0	-0.430004721
1774.15	0.022162366	0.014657039	0	0.385305199	0.036126119	0.45402622	0	0.087723057	0	0	0	0	0.174938663	0.016402205	0.206139809	0	0.039828568	0	0	0	0	0	0	0.039828568	0	0.007695335	0	0	0	0	0	0	0	-0.485963375
1824.15	0.021543751	0.01638026	0	0.197858837	0.094659225	0.438056111	0	0.231501816	0	0	0	0	0.086673273	0.041466052	0.191893157	0	0.101410785	0	0	0	0	0	0	0.101410785	0	0.053593091	0	0	0	0	0	0	0	-0.976280767
1824.15	0.019558089	0.016806318	0	0.295898267	0.082111849	0.383116539	0	0.202508939	0	0	0	0	0.11336352	0.031458407	0.146778282	0	0.077584524	0	0	0	0	0	0	0.077584524	0	0.04100987	0	0	0	0	0	0	0	-1.09865548
1824.15	0.01631876	0.016739203	0	0.375891214	0.072653594	0.338086871	0	0.180310357	0	0	0	0	0.127083884	0.024563226	0.114302732	0	0.060960564	0	0	0	0	0	0	0.060960564	0	0.032511825	0	0	0	0	0	0	0	-1.275727681
1824.15	0.028939907	0.015623961	0	0.110329343	0.052857706	0.662898897	0	0.129350187	0	0	0	0	0.0731372	0.035039315	0.439434947	0	0.085746096	0	0	0	0	0	0	0.085746096	0	0.016731471	0	0	0	0	0	0	0	-0.633873795
1824.15	0.027596217	0.014401917	0	0.260428154	0.043355714	0.548820378	0	0.10539762	0	0	0	0	0.142928278	0.023794499	0.301203808	0	0.057844362	0	0	0	0	0	0	0.057844362	0	0.011108658	0	0	0	0	0	0	0	-0.599972243
1824.15	0.024728509	0.013684087	0	0.385792438	0.036177154	0.451528771	0	0.088089042	0	0	0	0	0.174196385	0.016335026	0.203878231	0	0.039774737	0	0	0	0	0	0	0.039774737	0	0.007759679	0	0	0	0	0	0	0	-0.658566407
1672.15	0.015977065	0.02034212	0	0.198381116	0.094608095	0.439251673	0	0.231373433	0	0	0	6.65E-05	0.087139237	0.041556764	0.192942032	0	0.101631167	0	0	0	0	0	0	0.101631167	0	0.053533666	0	0	0	0	0	0	0	-0.38522258
1672.15	0.008515566	0.010650526	0	0.195076271	0.094379446	0.435542342	0	0.226971823	0.028753226	0	0	0.0001108	0.084963976	0.041106245	0.189697132	0	0.09885584	0.012523248	0	0	0	0	0	0.09885584	0	0.051516209	0.006526172	0	0.006526172	0.000826748	0	0	0	-0.367396796
1672.15	0.009505309	0.009921264	0	0.198670152	0.09650324	0.444062194	0	0.231882795	0	0	0	0.009455046	0.088221904	0.042853441	0.197191232	0	0.102970383	0	0	0	0	0	0	0.102970383	0	0.053769631	0	0	0	0	0	0	0	-0.186513054
1672.15	0.007409603	0.009267285	0	0.196961368	0.120948414	0.435131346	0	0.230173603	0	0	0	0.000108382	0.085704065	0.052628446	0.189339289	0	0.10015575	0	0	0	0	0	0	0.10015575	0	0.052979887	0	0	0	0	0	0	0	-0.367396796
1672.15	0.009850372	0.009483731	0	0.157624098	0.12352667	0.515818965	0	0.18358444	0	0	0	0.000111723	0.081305499	0.063717399	0.266069204	0	0.094696336	0	0	0	0	0	0	0.094696336	0	0.033703247	0	0	0	0	0	0	0	-0.105751698
1672.15	0.018665828	0.019566626	0	0.189612182	0.091782093	0.421403573	0	0.22033299	0.028743031	0	0	0.009893676	0.079903251	0.038677302	0.177580972	0	0.092849109	0.012112416	0	0	0	0	0	0.092849109	0	0.048546627	0.006333038	0	0.006333038	0.000826162	0	0	0	-0.190814136
1723.15	0.038296941	0.010510097	0	0.19241807	0.098335011	0.432261902	0	0.228177979	0	0	0	0	0.083175001	0.042506479	0.186850352	0	0.098632647	0	0	0	0	0	0	0.098632647	0	0.05206519	0	0	0	0	0	0	0	0.209535168
1723.15	0.017553212	0.00481725	0	0.201285343	0.09786645	0.441395838	0	0.237081907	0	0	0	0	0.088846513	0.043197844	0.194830285	0	0.104646967	0	0	0	0	0	0	0.104646967	0	0.056207831	0	0	0	0	0	0	0	0.209535168
1723.15	0.075552591	0.024813327	0	0.184812347	0.09058426	0.406979595	0	0.217257879	0	0	0	0	0.075214854	0.036865946	0.165632391	0	0.088419524	0	0	0	0	0	0	0.088419524	0	0.047200986	0	0	0	0	0	0	0	0.029949591
1771.15	0.038734027	0.009235944	0	0.194734154	0.093691536	0.432351452	0	0.231252887	0	0	0	0	0.084193594	0.040507672	0.186927778	0	0.099982521	0	0	0	0	0	0	0.099982521	0	0.053477898	0	0	0	0	0	0	0	0.038125602
1771.15	0.019200722	0.003973637	0	0.200716053	0.097498833	0.44132816	0	0.237282597	0	0	0	0	0.088581646	0.04302898	0.194770545	0	0.104719492	0	0	0	0	0	0	0.104719492	0	0.056303031	0	0	0	0	0	0	0	0.179776119
1771.15	0.0766703	0.021731039	0	0.184807792	0.090451022	0.407999527	0	0.218340321	0	0	0	0	0.075401492	0.036903974	0.166463614	0	0.089082748	0	0	0	0	0	0	0.089082748	0	0.047672496	0	0	0	0	0	0	0	-0.134717211
1771.15	0.033700336	0.008338918	0	0.294346141	0.076566472	0.398790785	0	0.188257348	0	0	0	0	0.117382529	0.030534003	0.159034091	0	0.075075296	0	0	0	0	0	0	0.075075296	0	0.035440829	0	0	0	0	0	0	0	0.00108433
1771.15	0.031302904	0.008872336	0	0.386748678	0.059439657	0.367984223	0	0.145652202	0	0	0	0	0.142317412	0.021872856	0.135412388	0	0.053597712	0	0	0	0	0	0	0.053597712	0	0.021214564	0	0	0	0	0	0	0	-0.134717211
1823.15	0.040179903	0.009038402	0	0.194025264	0.093784232	0.432459749	0	0.23051245	0	0	0	0	0.083908117	0.040557905	0.187021434	0	0.099687356	0	0	0	0	0	0	0.099687356	0	0.05313599	0	0	0	0	0	0	0	-0.229008435
1823.15	0.019292331	0.004166187	0	0.200100794	0.097388974	0.441851069	0	0.237200645	0	0	0	0	0.08841475	0.043031422	0.195232367	0	0.104807359	0	0	0	0	0	0	0.104807359	0	0.056264146	0	0	0	0	0	0	0	-0.188186441
1823.15	0.078720293	0.022312079	0	0.185194163	0.090423023	0.405988602	0	0.21736184	0	0	0	0	0.075186719	0.036710717	0.164826745	0	0.08824643	0	0	0	0	0	0	0.08824643	0	0.04724617	0	0	0	0	0	0	0	-0.460120156
1823.15	0.033448326	0.008126077	0	0.295652987	0.07660853	0.399301962	0	0.186862119	0	0	0	0	0.118054818	0.030589936	0.159442057	0	0.074614411	0	0	0	0	0	0	0.074614411	0	0.034917451	0	0	0	0	0	0	0	-0.305969477
1775.15	0.02120833	0.017852254	0	0.195760384	0.093804038	0.437173314	0	0.234092966	0.000108714	0	0	0	0.085581216	0.041008622	0.191120507	0	0.102339198	4.75E-05	0	0	0	0	0	0.102339198	0	0.054799517	2.54E-05	0	2.54E-05	1.18E-08	0	0	0	-0.734313305
1775.15	0.022467464	0.017689065	0	0.183428879	0.08826049	0.415860409	0	0.220036585	0.052257108	0	0	0	0.076280809	0.036704044	0.17293988	0	0.091504504	0.021731662	0	0	0	0	0	0.091504504	0	0.048416099	0.011498476	0	0.011498476	0.002730805	0	0	0	-0.667456045
1775.15	0.025444227	0.019116946	0	0.170164852	0.080869357	0.38181906	0	0.202921898	0.11966366	0	0	0	0.064972184	0.030877462	0.145785795	0	0.077479448	0.045689866	0	0	0	0	0	0.077479448	0	0.041177297	0.024282377	0	0.024282377	0.014319392	0	0	0	-0.620663884
1775.15	0.027643567	0.019898798	0	0.156809404	0.074953902	0.3497314	0	0.188278044	0.182684884	0	0	0	0.054841173	0.026213733	0.122312052	0	0.065846744	0.06389064	0	0	0	0	0	0.065846744	0	0.035448622	0.034395553	0	0.034395553	0.033373767	0	0	0	-0.577843887
1775.15	0.027060005	0.017287373	0	0.107985502	0.052580746	0.663797441	0	0.131232262	5.67E-05	0	0	0	0.0716805	0.034902964	0.440627042	0	0.087111639	3.76E-05	0	0	0	0	0	0.087111639	0	0.017221906	7.44E-06	0	7.44E-06	3.21E-09	0	0	0	-0.458497129
1775.15	0.029060262	0.016734867	0	0.097070391	0.046681547	0.605506075	0	0.117811396	0.087135461	0	0	0	0.058776712	0.02826596	0.366637607	0	0.071335516	0.052761051	0	0	0	0	0	0.071335516	0	0.013879525	0.01026555	0	0.01026555	0.007592589	0	0	0	-0.354700335
1775.15	0.032948974	0.017788361	0	0.087752844	0.042628885	0.551379771	0	0.108696961	0.158804204	0	0	0	0.048385143	0.023504705	0.304019652	0	0.059933306	0.087561426	0	0	0	0	0	0.059933306	0	0.011815029	0.017261534	0	0.017261534	0.025218775	0	0	0	-0.290161814
1776.15	0.020800085	0.017779989	0	0.195606408	0.093863396	0.436445345	0	0.235341835	0.000162942	0	0	0	0.085371506	0.040966242	0.190484539	0	0.102713848	7.11E-05	0	0	0	0	0	0.102713848	0	0.055385779	3.83E-05	0	3.83E-05	2.66E-08	0	0	0	-0.75682836
1776.15	0.026185504	0.016610887	0	0.107599652	0.052669711	0.66691666	0	0.129961117	5.65E-05	0	0	0	0.07176	0.035126308	0.444777832	0	0.086673234	3.77E-05	0	0	0	0	0	0.086673234	0	0.016889892	7.34E-06	0	7.34E-06	3.19E-09	0	0	0	-0.458564178
1776.15	0.020560413	0.017852618	0	0.194956385	0.093600762	0.437010674	0	0.235964717	5.44E-05	0	0	0	0.085198021	0.040904532	0.190978329	0	0.1031191	2.38E-05	0	0	0	0	0	0.1031191	0	0.055679347	1.28E-05	0	1.28E-05	2.96E-09	0	0	0	-0.772494477
1776.15	0.025744426	0.016215265	0	0.108116667	0.051803766	0.669450055	0	0.128669821	0	0	0	0	0.072378709	0.034680034	0.448163376	0	0.086138019	0	0	0	0	0	0	0.086138019	0	0.016555923	0	0	0	0	0	0	0	-0.451446711
1774.15	0.021437378	0.018035411	0	0.195217174	0.094171183	0.435865114	0	0.235165447	0.000108293	0	0	0	0.085088356	0.041045933	0.189978397	0	0.102500414	4.72E-05	0	0	0	0	0	0.102500414	0	0.055302787	2.55E-05	0	2.55E-05	1.17E-08	0	0	0	-0.726639405
1774.15	0.029507415	0.018718156	0	0.115897067	0.054350195	0.645151527	0	0.136375641	0	0	0	0	0.074771169	0.035064111	0.416220492	0	0.087982953	0	0	0	0	0	0	0.087982953	0	0.018598316	0	0	0	0	0	0	0	-0.444290678
1724.15	0.016718407	0.019187489	0	0.194748953	0.094625161	0.437214827	0	0.237396655	0.000108509	0	0	0	0.08514713	0.041371523	0.191156805	0	0.103793337	4.74E-05	0	0	0	0	0	0.103793337	0	0.056357172	2.58E-05	0	2.58E-05	1.18E-08	0	0	0	-0.673650984
1724.15	0.018171457	0.019865925	0	0.184972884	0.088211849	0.413016175	0	0.220327899	0.055433811	0	0	0	0.076396793	0.036432921	0.170582361	0	0.090998986	0.022895061	0	0	0	0	0	0.090998986	0	0.048544383	0.012213615	0	0.012213615	0.003072907	0	0	0	-0.625056802
1724.15	0.02038718	0.020820722	0	0.170063709	0.081691219	0.381376362	0	0.205589466	0.120071343	0	0	0	0.064858279	0.0311551	0.145447929	0	0.078406962	0.045792372	0	0	0	0	0	0.078406962	0	0.042267028	0.024685403	0	0.024685403	0.014417127	0	0	0	-0.556945377
1724.15	0.022628544	0.021582674	0	0.157462215	0.074659663	0.349127382	0	0.18984965	0.184689872	0	0	0	0.054974371	0.026065733	0.121889929	0	0.066281711	0.064480291	0	0	0	0	0	0.066281711	0	0.03604289	0.035063308	0	0.035063308	0.034110349	0	0	0	-0.488581634
1724.15	0.021805577	0.018345179	0	0.110814552	0.053799671	0.66166632	0	0.133511842	5.69E-05	0	0	0	0.073322257	0.035597431	0.437802319	0	0.088340289	3.76E-05	0	0	0	0	0	0.088340289	0	0.017825412	7.59E-06	0	7.59E-06	3.23E-09	0	0	0	-0.363103976
1724.15	0.024437989	0.019020606	0	0.100322155	0.048165133	0.598300779	0	0.120132241	0.089621097	0	0	0	0.060022823	0.028817237	0.357963822	0	0.071875213	0.053620372	0	0	0	0	0	0.071875213	0	0.014431755	0.010766383	0	0.010766383	0.008031941	0	0	0	-0.285286954
1724.15	0.028295123	0.020622408	0	0.092109886	0.044989873	0.533109957	0	0.114519349	0.166353404	0	0	0	0.049104697	0.023984549	0.284206227	0	0.061051405	0.088684656	0	0	0	0	0	0.061051405	0	0.013114681	0.019050684	0	0.019050684	0.027673455	0	0	0	-0.219591694
1673.15	0.014156618	0.020189779	0	0.196171026	0.094194586	0.438572098	0	0.236607189	0.000108703	0	0	0	0.086035138	0.041311117	0.192345485	0	0.103769311	4.77E-05	0	0	0	0	0	0.103769311	0	0.055982962	2.57E-05	0	2.57E-05	1.18E-08	0	0	0	-0.506360792
1673.15	0.015360608	0.020662952	0	0.183829074	0.088813962	0.417189859	0	0.221180925	0.052962621	0	0	0	0.076691625	0.037052284	0.174047378	0	0.092274439	0.022095468	0	0	0	0	0	0.092274439	0	0.048921002	0.011714321	0	0.011714321	0.002805039	0	0	0	-0.447902592
1673.15	0.017915178	0.022003743	0	0.170214557	0.081206236	0.38237559	0	0.205403251	0.120881446	0	0	0	0.065085892	0.031051282	0.146211092	0	0.078541189	0.046222114	0	0	0	0	0	0.078541189	0	0.042190496	0.024829442	0	0.024829442	0.014612324	0	0	0	-0.356930813
1673.15	0.020190466	0.023163239	0	0.156271509	0.075073251	0.349562144	0	0.189047938	0.186691454	0	0	0	0.054626604	0.026242767	0.122193693	0	0.066084002	0.065260265	0	0	0	0	0	0.066084002	0	0.035739123	0.035293634	0	0.035293634	0.034853699	0	0	0	-0.288722563
1724.15	0.018224705	0.018940231	0	0.202821014	0.093136344	0.432810815	0	0.232804829	0	0	0	0.001262063	0.087783128	0.040310417	0.187325202	0	0.100760448	0	0	0	0	0	0	0.100760448	0	0.054198088	0	0	0	0	0	0	0	-0.57441307
1724.15	0.021902019	0.018327781	0	0.200697751	0.091827742	0.426153399	0	0.228761923	0	0	0	0.012329386	0.085528029	0.039132704	0.181606719	0	0.097487671	0	0	0	0	0	0	0.097487671	0	0.052332018	0	0	0	0	0	0	0	-0.357742033
1724.15	0.026497415	0.017524016	0	0.1955224	0.090428149	0.420822101	0	0.224427233	0	0	0	0.024778685	0.082280147	0.038054164	0.17709124	0	0.09444394	0	0	0	0	0	0	0.09444394	0	0.050367583	0	0	0	0	0	0	0	-0.122427946
1724.15	0.031770684	0.01686636	0	0.191597652	0.089438716	0.413174513	0	0.219678937	0	0	0	0.037473138	0.079163267	0.036953798	0.170713178	0	0.090765738	0	0	0	0	0	0	0.090765738	0	0.048258836	0	0	0	0	0	0	0	0.097320017
1724.15	0.036230766	0.015974099	0	0.185120854	0.088298726	0.411276819	0	0.213672529	0	0	0	0.049426207	0.076135916	0.036315219	0.169148622	0	0.087878558	0	0	0	0	0	0	0.087878558	0	0.045655949	0	0	0	0	0	0	0	0.283037162
1774.15	0.020457159	0.017670927	0	0.202284012	0.093384959	0.432769541	0	0.232762746	0	0	0	0.000670656	0.087542359	0.040414166	0.187289476	0	0.100732627	0	0	0	0	0	0	0.100732627	0	0.054178496	0	0	0	0	0	0	0	-0.75302616
1774.15	0.024546307	0.017117118	0	0.198565329	0.091900529	0.42750046	0	0.228261872	0	0	0	0.012108386	0.084886769	0.039287518	0.182756643	0	0.097582055	0	0	0	0	0	0	0.097582055	0	0.052103482	0	0	0	0	0	0	0	-0.538955905
1774.15	0.029515046	0.016332827	0	0.195851135	0.090368734	0.419550623	0	0.223513123	0	0	0	0.024868511	0.082169466	0.037914259	0.176022725	0	0.09377507	0	0	0	0	0	0	0.09377507	0	0.049958116	0	0	0	0	0	0	0	-0.307715143
1774.15	0.034555431	0.01539091	0	0.191067796	0.089526685	0.412871574	0	0.218237582	0	0	0	0.038350023	0.078886462	0.036963023	0.170462936	0	0.090104094	0	0	0	0	0	0	0.090104094	0	0.047627642	0	0	0	0	0	0	0	-0.090650638
1774.15	0.039524933	0.014581351	0	0.187052506	0.087457267	0.403885444	0	0.21464432	0	0	0	0.052854179	0.075547784	0.035322717	0.163123452	0	0.086691716	0	0	0	0	0	0	0.086691716	0	0.046072184	0	0	0	0	0	0	0	0.097749965
1774.15	0.03125128	0.015887627	0	0.15625758	0.072632381	0.526038819	0	0.17897767	0	0	0	0.018954643	0.082197553	0.038207452	0.276716839	0	0.094149202	0	0	0	0	0	0	0.094149202	0	0.032033006	0	0	0	0	0	0	0	-0.222918607
1775.15	0.031112382	0.016096961	0	0.156743198	0.07285832	0.525287792	0	0.179661361	0	0	0	0.018239987	0.082335288	0.038271586	0.275927265	0	0.094373919	0	0	0	0	0	0	0.094373919	0	0.032278204	0	0	0	0	0	0	0	-0.2476022
1775.15	0.030190055	0.015891414	0	0.156619399	0.072978514	0.526770795	0	0.180793304	0	0	0	0.016756518	0.082502525	0.03844295	0.27748747	0	0.095236633	0	0	0	0	0	0	0.095236633	0	0.032686219	0	0	0	0	0	0	0	-0.264844006
1825.15	0.022789921	0.016302444	0	0.201672483	0.093526502	0.431967135	0	0.233005874	0	0	0	0.00073564	0.087115885	0.040400375	0.186595606	0	0.10065088	0	0	0	0	0	0	0.10065088	0	0.054291737	0	0	0	0	0	0	0	-0.922178041
1825.15	0.027356553	0.015876833	0	0.19908359	0.091903418	0.425624605	0	0.228212644	0	0	0	0.011942358	0.084734874	0.039116356	0.181156304	0	0.097132916	0	0	0	0	0	0	0.097132916	0	0.052081011	0	0	0	0	0	0	0	-0.713086243
1825.15	0.032490305	0.014909626	0	0.195743475	0.090461518	0.417984254	0	0.223744097	0	0	0	0.024666725	0.081817691	0.03781149	0.174710837	0	0.09352151	0	0	0	0	0	0	0.09352151	0	0.050061421	0	0	0	0	0	0	0	-0.478246652
1825.15	0.037920328	0.01415999	0	0.190414691	0.089483751	0.411835625	0	0.218067856	0	0	0	0.038117759	0.078419553	0.036852597	0.169608582	0	0.089808112	0	0	0	0	0	0	0.089808112	0	0.04755359	0	0	0	0	0	0	0	-0.272114446
1825.15	0.042931885	0.013327289	0	0.182956882	0.088814642	0.409679797	0	0.211140247	0	0	0	0.051149258	0.074953738	0.036385564	0.167837536	0	0.086499894	0	0	0	0	0	0	0.086499894	0	0.044580204	0	0	0	0	0	0	0	-0.087380343
1825.15	0.033588109	0.014960067	0	0.15556349	0.072166846	0.526691223	0	0.178419287	0	0	0	0.018610978	0.081933925	0.038009645	0.277403645	0	0.093971873	0	0	0	0	0	0	0.093971873	0	0.031833442	0	0	0	0	0	0	0	-0.448393689
2173.15	0.022159594	0.0078332	0.000133345	0.597686047	0.021383164	0.334324631	0	0.016480019	0	0	0	0	0.199821167	0.007148918	0.111772959	0	0.005509676	0	0	0	0	0	0	0.005509676	0	0.000271591	0	0	0	0	0	0	0	-2.180736301
2166.15	0.029453925	0.005076886	0.000132537	0.597225189	0.021498512	0.329827293	0	0.016785657	0	0	0	0	0.196981168	0.007090796	0.108786043	0	0.005536368	0	0	0	0	0	0	0.005536368	0	0.000281758	0	0	0	0	0	0	0	-2.046804659
2134.15	0.030164412	0.004993931	0.000132579	0.597096474	0.021456267	0.329365416	0	0.016790921	0	0	0	0	0.196662928	0.007066952	0.108481577	0	0.005530349	0	0	0	0	0	0	0.005530349	0	0.000281935	0	0	0	0	0	0	0	-1.839604115
2151.15	0.031917764	0.004192883	0	0.595657481	0.021123964	0.330308552	0	0.016799355	0	0	0	0	0.19675076	0.006977426	0.10910374	0	0.005548971	0	0	0	0	0	0	0.005548971	0	0.000282218	0	0	0	0	0	0	0	-1.71520526
2139.15	0.031757225	0.004511833	0	0.595156419	0.021362385	0.330418001	0	0.016794138	0	0	0	0	0.196650394	0.007058517	0.109176055	0	0.005549085	0	0	0	0	0	0	0.005549085	0	0.000282043	0	0	0	0	0	0	0	-1.762011719
2197.15	0.03450314	0.003224553	0	0.599942031	0.021415068	0.324113928	0	0.01680128	0	0	0	0	0.194449568	0.006940922	0.105049838	0	0.005445529	0	0	0	0	0	0	0.005445529	0	0.000282283	0	0	0	0	0	0	0	-1.730037935
2175.15	0.034480105	0.002195831	0	0.604915083	0.021128493	0.321588887	0	0.015691601	0	0	0	0	0.194533968	0.006794689	0.103419412	0	0.005046245	0	0	0	0	0	0	0.005046245	0	0.000246226	0	0	0	0	0	0	0	-1.457696559
2173.15	0.039374313	0.000834709	0	0.593327684	0.021558522	0.327901918	0	0.017002854	0	0	0	0	0.194553286	0.007069081	0.107519668	0	0.005575268	0	0	0	0	0	0	0.005575268	0	0.000289097	0	0	0	0	0	0	0	-0.696849507
2169.15	0.037340136	0.000325367	0	0.603555966	0.021256465	0.320639878	0	0.016882188	0	0	0	0	0.193524111	0.00681567	0.102809931	0	0.005413103	0	0	0	0	0	0	0.005413103	0	0.000285008	0	0	0	0	0	0	0	-0.140956625
2112.15	0.037265329	0.00023805	0	0.599798414	0.02148283	0.324028615	0	0.017186761	0	0	0	0	0.194351849	0.006961052	0.104994543	0	0.005569003	0	0	0	0	0	0	0.005569003	0	0.000295385	0	0	0	0	0	0	0	0.206585345
2124.15	0.03119845	0.005112733	0.000133021	0.596391464	0.021232876	0.329328733	0	0.016602724	0	0	0	0	0.196408845	0.006992596	0.108457414	0	0.005467754	0	0	0	0	0	0	0.005467754	0	0.00027565	0	0	0	0	0	0	0	-1.820862639
2148.15	0.032112068	0.004003861	0	0.598395399	0.021280867	0.327396932	0	0.016810873	0	0	0	0	0.195912818	0.006967291	0.107188751	0	0.005503828	0	0	0	0	0	0	0.005503828	0	0.000282605	0	0	0	0	0	0	0	-1.681418267
